id,section,cluster,wave,title,slug,primary_keyword,volume,kd,intent,evidence,angle_rationale,format,word_count,cta_primary,cta_secondary,hub_link,image_source,image_concept,og_treatment,meta_title,meta_description,schema,status,notes
P141,pt,Beginner FAQ,4,How do you breathe when lifting?,how-do-you-breathe-when-lifting,breathing when lifting,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How do you breathe when lifting? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P142,pt,Beginner FAQ,4,What weight should a beginner start with?,what-weight-should-a-beginner-start-with,what weight to start lifting,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",What weight should a beginner start with? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P143,pt,Beginner FAQ,4,How many reps and sets should beginners do?,how-many-reps-and-sets-should-beginners-do,how many reps and sets,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How many reps and sets should beginners do? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P144,pt,Beginner FAQ,4,How long between sets should you rest?,how-long-between-sets-should-you-rest,rest between sets,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How long between sets should you rest? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P145,pt,Beginner FAQ,4,Free weights or machines for beginners?,free-weights-or-machines-for-beginners,free weights vs machines,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Free weights or machines for beginners? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P146,pt,Beginner FAQ,4,Is a gym membership worth it?,is-a-gym-membership-worth-it,is gym membership worth it,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Is a gym membership worth it? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P147,pt,Beginner FAQ,4,Home gym or gym membership: which is cheaper?,home-gym-or-gym-membership-which-is-cheaper,home gym vs gym membership,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Home gym or gym membership: which is cheaper? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P148,pt,Beginner FAQ,4,What is a calorie deficit in practice?,what-is-a-calorie-deficit-in-practice,what is a calorie deficit,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",What is a calorie deficit in practice? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P149,pt,Beginner FAQ,4,How accurate are calorie trackers on watches?,how-accurate-are-calorie-trackers-on-watches,are calorie trackers accurate,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How accurate are calorie trackers on watches? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P150,pt,Beginner FAQ,4,Should you weigh yourself daily?,should-you-weigh-yourself-daily,should i weigh myself daily,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Should you weigh yourself daily? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P151,pt,Beginner FAQ,4,Why am I gaining weight while exercising?,why-am-i-gaining-weight-while-exercising,gaining weight while exercising,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Why am I gaining weight while exercising? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P152,pt,Beginner FAQ,4,How long does it take to get fit?,how-long-does-it-take-to-get-fit,how long to get fit,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How long does it take to get fit? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P153,pt,Beginner FAQ,4,How long does it take to lose fitness?,how-long-does-it-take-to-lose-fitness,how quickly do you lose fitness,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",How long does it take to lose fitness? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P154,pt,Beginner FAQ,4,Can you get fit at home without equipment?,can-you-get-fit-at-home-without-equipment,get fit at home,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Can you get fit at home without equipment? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P155,pt,Beginner FAQ,4,What's the best exercise for beginners?,whats-the-best-exercise-for-beginners,best exercise for beginners,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",What's the best exercise for beginners? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
P156,pt,Beginner FAQ,4,Do you have to run to get fit?,do-you-have-to-run-to-get-fit,do i have to run,,,Informational,longtail-unevidenced,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth; FAQPage schema",glossary,450,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,candid gym or home-training moment matching the question,"photo + title band, brand dark/chartreuse, 1200x630",Do you have to run to get fit? | Suth Performance,"FAQ micro-post: 50-word direct answer (snippet/AI-citation target), then coach-level depth. From the Elite 15 HYROX coaching team at Suth Performance.",DefinedTerm + Article + BreadcrumbList,planned,
